"OBJECTID","LAYER_NAME","FEATURE_VALUE"
123239,CENSUSBLOCK,"1010"
123240,CENSUSBLOCK,"3006"
123241,CENSUSBLOCK,"4000"
123242,CENSUSBLOCK,"3013"
123243,CENSUSBLOCK,"3016"
123244,CENSUSBLOCK,"0001"
123245,CENSUSBLOCK,"0002"
123246,CENSUSBLOCK,"2009"
123247,CENSUSBLOCK,"1023"
123248,CENSUSBLOCK,"3004"
123249,CENSUSBLOCK,"3007"
123250,CENSUSBLOCK,"3001"
123251,CENSUSBLOCK,"3003"
123252,CENSUSBLOCK,"3004"
123253,CENSUSBLOCK,"1000"
123254,CENSUSBLOCK,"1053"
123255,CENSUSBLOCK,"1013"
123256,CENSUSBLOCK,"3003"
123257,CENSUSBLOCK,"3004"
123258,CENSUSBLOCK,"3001"
123259,CENSUSBLOCK,"3002"
123260,CENSUSBLOCK,"3000"
123261,CENSUSBLOCK,"1000"
123262,CENSUSBLOCK,"1001"
123263,CENSUSBLOCK,"1003"
123264,CENSUSBLOCK,"1004"
123265,CENSUSBLOCK,"4015"
123266,CENSUSBLOCK,"4031"
123267,CENSUSBLOCK,"3014"
123268,CENSUSBLOCK,"4001"
123269,CENSUSBLOCK,"1006"
123270,CENSUSBLOCK,"3002"
123170,CENSUSBLOCK,"1003"
123171,CENSUSBLOCK,"2008"
123172,CENSUSBLOCK,"4000"
123173,CENSUSBLOCK,"3004"
123174,CENSUSBLOCK,"1001"
123175,CENSUSBLOCK,"3006"
123176,CENSUSBLOCK,"1021"
123177,CENSUSBLOCK,"1105"
123178,CENSUSBLOCK,"2001"
123179,CENSUSBLOCK,"1011"
123180,CENSUSBLOCK,"1015"
123181,CENSUSBLOCK,"1005"
123182,CENSUSBLOCK,"1003"
123183,CENSUSBLOCK,"1000"
123184,CENSUSBLOCK,"1002"
123185,CENSUSBLOCK,"1001"
123186,CENSUSBLOCK,"1006"
123187,CENSUSBLOCK,"1004"
123188,CENSUSBLOCK,"1007"
123189,CENSUSBLOCK,"2006"
123190,CENSUSBLOCK,"3003"
123191,CENSUSBLOCK,"4002"
123192,CENSUSBLOCK,"4004"
123193,CENSUSBLOCK,"3007"
123194,CENSUSBLOCK,"3006"
123195,CENSUSBLOCK,"1003"
123196,CENSUSBLOCK,"1005"
123197,CENSUSBLOCK,"1002"
123198,CENSUSBLOCK,"1004"
123199,CENSUSBLOCK,"4000"
123200,CENSUSBLOCK,"4006"
123201,CENSUSBLOCK,"1000"
123202,CENSUSBLOCK,"3005"
123203,CENSUSBLOCK,"1007"
123204,CENSUSBLOCK,"3000"
123205,CENSUSBLOCK,"3002"
123206,CENSUSBLOCK,"1000"
123207,CENSUSBLOCK,"3002"
123208,CENSUSBLOCK,"2003"
123209,CENSUSBLOCK,"2004"
123210,CENSUSBLOCK,"2001"
123211,CENSUSBLOCK,"2002"
123212,CENSUSBLOCK,"1003"
123213,CENSUSBLOCK,"1008"
123214,CENSUSBLOCK,"5000"
123215,CENSUSBLOCK,"5003"
123216,CENSUSBLOCK,"1000"
123217,CENSUSBLOCK,"1006"
123218,CENSUSBLOCK,"4000"
123219,CENSUSBLOCK,"1036"
123220,CENSUSBLOCK,"1003"
123221,CENSUSBLOCK,"2025"
123222,CENSUSBLOCK,"3005"
123223,CENSUSBLOCK,"2001"
123224,CENSUSBLOCK,"2002"
123225,CENSUSBLOCK,"1001"
123226,CENSUSBLOCK,"1002"
123227,CENSUSBLOCK,"1004"
123228,CENSUSBLOCK,"1014"
123229,CENSUSBLOCK,"1026"
123230,CENSUSBLOCK,"1000"
123231,CENSUSBLOCK,"1008"
123232,CENSUSBLOCK,"1009"
123119,CENSUSBLOCK,"2000"
123120,CENSUSBLOCK,"3000"
123121,CENSUSBLOCK,"2012"
123122,CENSUSBLOCK,"1012"
123123,CENSUSBLOCK,"2007"
123124,CENSUSBLOCK,"2006"
123125,CENSUSBLOCK,"3013"
123126,CENSUSBLOCK,"3015"
123127,CENSUSBLOCK,"1003"
123128,CENSUSBLOCK,"1004"
123129,CENSUSBLOCK,"5004"
123130,CENSUSBLOCK,"3000"
123131,CENSUSBLOCK,"2004"
123132,CENSUSBLOCK,"2005"
123133,CENSUSBLOCK,"2013"
123134,CENSUSBLOCK,"1006"
123135,CENSUSBLOCK,"1007"
123136,CENSUSBLOCK,"1000"
123137,CENSUSBLOCK,"5003"
123138,CENSUSBLOCK,"3000"
123139,CENSUSBLOCK,"4001"
123140,CENSUSBLOCK,"1002"
123141,CENSUSBLOCK,"3005"
123142,CENSUSBLOCK,"1032"
123143,CENSUSBLOCK,"1025"
123144,CENSUSBLOCK,"5000"
123145,CENSUSBLOCK,"0006"
123146,CENSUSBLOCK,"1003"
123147,CENSUSBLOCK,"1002"
123148,CENSUSBLOCK,"3005"
123149,CENSUSBLOCK,"1005"
123150,CENSUSBLOCK,"1005"
123151,CENSUSBLOCK,"2010"
123152,CENSUSBLOCK,"2011"
123153,CENSUSBLOCK,"2001"
123154,CENSUSBLOCK,"2006"
123155,CENSUSBLOCK,"1026"
123156,CENSUSBLOCK,"1014"
123157,CENSUSBLOCK,"1020"
123158,CENSUSBLOCK,"3004"
123159,CENSUSBLOCK,"3011"
123160,CENSUSBLOCK,"6000"
123161,CENSUSBLOCK,"1006"
123162,CENSUSBLOCK,"2012"
123163,CENSUSBLOCK,"3006"
123164,CENSUSBLOCK,"6001"
123165,CENSUSBLOCK,"1000"
123166,CENSUSBLOCK,"1002"
123167,CENSUSBLOCK,"1008"
123168,CENSUSBLOCK,"3003"
123169,CENSUSBLOCK,"3004"
123115,CENSUSBLOCK,"1001"
123116,CENSUSBLOCK,"1002"
123117,CENSUSBLOCK,"3001"
123118,CENSUSBLOCK,"2008"
123060,CENSUSBLOCK,"1137"
123061,CENSUSBLOCK,"1138"
123062,CENSUSBLOCK,"1139"
123063,CENSUSBLOCK,"3003"
123064,CENSUSBLOCK,"3004"
123065,CENSUSBLOCK,"2000"
123066,CENSUSBLOCK,"4000"
123067,CENSUSBLOCK,"1225"
123068,CENSUSBLOCK,"1227"
123069,CENSUSBLOCK,"1081"
123070,CENSUSBLOCK,"1092"
123071,CENSUSBLOCK,"1000"
123072,CENSUSBLOCK,"1001"
123073,CENSUSBLOCK,"3000"
123074,CENSUSBLOCK,"3001"
123075,CENSUSBLOCK,"1005"
123076,CENSUSBLOCK,"1015"
123077,CENSUSBLOCK,"2000"
123078,CENSUSBLOCK,"3004"
123079,CENSUSBLOCK,"3005"
123080,CENSUSBLOCK,"0002"
123081,CENSUSBLOCK,"0001"
123082,CENSUSBLOCK,"1012"
123083,CENSUSBLOCK,"1001"
123084,CENSUSBLOCK,"1007"
123085,CENSUSBLOCK,"2013"
123086,CENSUSBLOCK,"0002"
123087,CENSUSBLOCK,"4001"
123088,CENSUSBLOCK,"4017"
123089,CENSUSBLOCK,"4018"
123090,CENSUSBLOCK,"1023"
123091,CENSUSBLOCK,"1028"
123092,CENSUSBLOCK,"1032"
123093,CENSUSBLOCK,"1000"
123094,CENSUSBLOCK,"1003"
123095,CENSUSBLOCK,"1013"
123096,CENSUSBLOCK,"1016"
123097,CENSUSBLOCK,"2003"
123098,CENSUSBLOCK,"4003"
123099,CENSUSBLOCK,"1004"
123100,CENSUSBLOCK,"2005"
123101,CENSUSBLOCK,"2006"
123102,CENSUSBLOCK,"2001"
123103,CENSUSBLOCK,"1003"
123104,CENSUSBLOCK,"1006"
123105,CENSUSBLOCK,"3007"
123106,CENSUSBLOCK,"3001"
123107,CENSUSBLOCK,"3003"
123108,CENSUSBLOCK,"3002"
123109,CENSUSBLOCK,"3006"
123110,CENSUSBLOCK,"1011"
123111,CENSUSBLOCK,"1002"
123112,CENSUSBLOCK,"1003"
123420,CENSUSBLOCK,"1058"
123421,CENSUSBLOCK,"1061"
123422,CENSUSBLOCK,"3021"
123423,CENSUSBLOCK,"3019"
123424,CENSUSBLOCK,"3020"
123425,CENSUSBLOCK,"1026"
123426,CENSUSBLOCK,"2000"
123427,CENSUSBLOCK,"2002"
123428,CENSUSBLOCK,"3012"
123429,CENSUSBLOCK,"2002"
123430,CENSUSBLOCK,"1009"
123431,CENSUSBLOCK,"1000"
123432,CENSUSBLOCK,"1002"
123433,CENSUSBLOCK,"1010"
123434,CENSUSBLOCK,"1000"
123435,CENSUSBLOCK,"4000"
123436,CENSUSBLOCK,"2000"
123437,CENSUSBLOCK,"1000"
123438,CENSUSBLOCK,"2003"
123439,CENSUSBLOCK,"1002"
123440,CENSUSBLOCK,"3001"
123441,CENSUSBLOCK,"1005"
123442,CENSUSBLOCK,"3002"
123443,CENSUSBLOCK,"1000"
123444,CENSUSBLOCK,"3000"
123445,CENSUSBLOCK,"4000"
123446,CENSUSBLOCK,"2006"
123447,CENSUSBLOCK,"2007"
123448,CENSUSBLOCK,"1025"
123449,CENSUSBLOCK,"1014"
123450,CENSUSBLOCK,"1024"
123451,CENSUSBLOCK,"1044"
123452,CENSUSBLOCK,"1049"
123453,CENSUSBLOCK,"1052"
123454,CENSUSBLOCK,"1051"
123455,CENSUSBLOCK,"5013"
123456,CENSUSBLOCK,"2000"
123457,CENSUSBLOCK,"2009"
123458,CENSUSBLOCK,"3001"
123351,CENSUSBLOCK,"1184"
123352,CENSUSBLOCK,"1107"
123353,CENSUSBLOCK,"1171"
123354,CENSUSBLOCK,"1001"
123355,CENSUSBLOCK,"1002"
123356,CENSUSBLOCK,"1003"
123357,CENSUSBLOCK,"1002"
123358,CENSUSBLOCK,"1018"
123359,CENSUSBLOCK,"1019"
123360,CENSUSBLOCK,"1001"
123361,CENSUSBLOCK,"1004"
123362,CENSUSBLOCK,"3015"
123363,CENSUSBLOCK,"1006"
123364,CENSUSBLOCK,"1011"
123365,CENSUSBLOCK,"1000"
123366,CENSUSBLOCK,"1010"
123367,CENSUSBLOCK,"1001"
123368,CENSUSBLOCK,"1002"
123369,CENSUSBLOCK,"1010"
123370,CENSUSBLOCK,"1011"
123371,CENSUSBLOCK,"1003"
123372,CENSUSBLOCK,"2000"
123373,CENSUSBLOCK,"3000"
123374,CENSUSBLOCK,"1001"
123375,CENSUSBLOCK,"2010"
123376,CENSUSBLOCK,"5005"
123377,CENSUSBLOCK,"2020"
123378,CENSUSBLOCK,"7008"
123379,CENSUSBLOCK,"1006"
123380,CENSUSBLOCK,"1003"
123381,CENSUSBLOCK,"1004"
123382,CENSUSBLOCK,"1011"
123383,CENSUSBLOCK,"1012"
123384,CENSUSBLOCK,"2001"
123385,CENSUSBLOCK,"2002"
123386,CENSUSBLOCK,"1013"
123387,CENSUSBLOCK,"1010"
123388,CENSUSBLOCK,"1007"
123389,CENSUSBLOCK,"1008"
123390,CENSUSBLOCK,"1013"
123391,CENSUSBLOCK,"1002"
123392,CENSUSBLOCK,"1003"
123393,CENSUSBLOCK,"1001"
123394,CENSUSBLOCK,"1011"
123395,CENSUSBLOCK,"1005"
123396,CENSUSBLOCK,"1009"
123397,CENSUSBLOCK,"1001"
123398,CENSUSBLOCK,"1012"
123399,CENSUSBLOCK,"3002"
123400,CENSUSBLOCK,"3003"
123401,CENSUSBLOCK,"2002"
123402,CENSUSBLOCK,"1005"
123403,CENSUSBLOCK,"3007"
123404,CENSUSBLOCK,"3005"
123405,CENSUSBLOCK,"3006"
123322,CENSUSBLOCK,"1011"
123323,CENSUSBLOCK,"1025"
123324,CENSUSBLOCK,"1010"
123325,CENSUSBLOCK,"1024"
123326,CENSUSBLOCK,"1009"
123327,CENSUSBLOCK,"1014"
123328,CENSUSBLOCK,"1023"
123329,CENSUSBLOCK,"1016"
123330,CENSUSBLOCK,"1021"
123331,CENSUSBLOCK,"1022"
123332,CENSUSBLOCK,"2001"
123333,CENSUSBLOCK,"1001"
123334,CENSUSBLOCK,"1005"
123335,CENSUSBLOCK,"3026"
123336,CENSUSBLOCK,"3000"
123337,CENSUSBLOCK,"1050"
123338,CENSUSBLOCK,"1169"
123339,CENSUSBLOCK,"1180"
123340,CENSUSBLOCK,"1181"
123341,CENSUSBLOCK,"1203"
123342,CENSUSBLOCK,"1013"
123343,CENSUSBLOCK,"1078"
123344,CENSUSBLOCK,"1085"
123345,CENSUSBLOCK,"1034"
123346,CENSUSBLOCK,"1036"
123347,CENSUSBLOCK,"1017"
123348,CENSUSBLOCK,"1021"
123349,CENSUSBLOCK,"1202"
123350,CENSUSBLOCK,"1182"
123271,CENSUSBLOCK,"1009"
123272,CENSUSBLOCK,"1028"
121509,CENSUSBLOCK,"4000"
121510,CENSUSBLOCK,"4000"
121339,CENSUSBLOCK,"3016"
121340,CENSUSBLOCK,"3017"
121341,CENSUSBLOCK,"3017"
121342,CENSUSBLOCK,"3017"
121343,CENSUSBLOCK,"3017"
121344,CENSUSBLOCK,"3017"
121345,CENSUSBLOCK,"3017"
121346,CENSUSBLOCK,"3017"
121347,CENSUSBLOCK,"3017"
121348,CENSUSBLOCK,"3017"
121349,CENSUSBLOCK,"3017"
121350,CENSUSBLOCK,"3018"
121351,CENSUSBLOCK,"3018"
121352,CENSUSBLOCK,"3018"
121353,CENSUSBLOCK,"3018"
121354,CENSUSBLOCK,"3018"
121355,CENSUSBLOCK,"3018"
121356,CENSUSBLOCK,"3018"
121357,CENSUSBLOCK,"3018"
121358,CENSUSBLOCK,"3018"
121359,CENSUSBLOCK,"3019"
121360,CENSUSBLOCK,"3019"
121361,CENSUSBLOCK,"3019"
121362,CENSUSBLOCK,"3019"
121363,CENSUSBLOCK,"3019"
121364,CENSUSBLOCK,"3019"
121365,CENSUSBLOCK,"3020"
121366,CENSUSBLOCK,"3020"
121367,CENSUSBLOCK,"3020"
121368,CENSUSBLOCK,"3020"
121369,CENSUSBLOCK,"3020"
121370,CENSUSBLOCK,"3020"
121371,CENSUSBLOCK,"3020"
121372,CENSUSBLOCK,"3021"
121373,CENSUSBLOCK,"3021"
121374,CENSUSBLOCK,"3021"
121375,CENSUSBLOCK,"3021"
121376,CENSUSBLOCK,"3021"
121377,CENSUSBLOCK,"3021"
121378,CENSUSBLOCK,"3021"
121379,CENSUSBLOCK,"3022"
121380,CENSUSBLOCK,"3022"
121381,CENSUSBLOCK,"3022"
121382,CENSUSBLOCK,"3022"
121383,CENSUSBLOCK,"3023"
121384,CENSUSBLOCK,"3023"
121385,CENSUSBLOCK,"3023"
121386,CENSUSBLOCK,"3023"
121387,CENSUSBLOCK,"3024"
121388,CENSUSBLOCK,"3024"
121389,CENSUSBLOCK,"3024"
121390,CENSUSBLOCK,"3025"
121391,CENSUSBLOCK,"3025"
121392,CENSUSBLOCK,"3025"
121393,CENSUSBLOCK,"3026"
121394,CENSUSBLOCK,"3027"
121395,CENSUSBLOCK,"3028"
121396,CENSUSBLOCK,"4000"
121397,CENSUSBLOCK,"4000"
121398,CENSUSBLOCK,"4000"
121399,CENSUSBLOCK,"4000"
121400,CENSUSBLOCK,"4000"
121401,CENSUSBLOCK,"4000"
121402,CENSUSBLOCK,"4000"
121403,CENSUSBLOCK,"4000"
121404,CENSUSBLOCK,"4000"
121405,CENSUSBLOCK,"4000"
121406,CENSUSBLOCK,"4000"
121407,CENSUSBLOCK,"4000"
121408,CENSUSBLOCK,"4000"
121409,CENSUSBLOCK,"4000"
121410,CENSUSBLOCK,"4000"
121411,CENSUSBLOCK,"4000"
121412,CENSUSBLOCK,"4000"
121413,CENSUSBLOCK,"4000"
121414,CENSUSBLOCK,"4000"
121415,CENSUSBLOCK,"4000"
121416,CENSUSBLOCK,"4000"
121417,CENSUSBLOCK,"4000"
121418,CENSUSBLOCK,"4000"
121419,CENSUSBLOCK,"4000"
121420,CENSUSBLOCK,"4000"
121421,CENSUSBLOCK,"4000"
121422,CENSUSBLOCK,"4000"
121423,CENSUSBLOCK,"4000"
121424,CENSUSBLOCK,"4000"
121243,CENSUSBLOCK,"3012"
121244,CENSUSBLOCK,"3012"
121245,CENSUSBLOCK,"3012"
121246,CENSUSBLOCK,"3012"
121247,CENSUSBLOCK,"3012"
121248,CENSUSBLOCK,"3012"
121249,CENSUSBLOCK,"3012"
121250,CENSUSBLOCK,"3012"
121251,CENSUSBLOCK,"3012"
121252,CENSUSBLOCK,"3012"
121253,CENSUSBLOCK,"3012"
121254,CENSUSBLOCK,"3012"
121255,CENSUSBLOCK,"3012"
121256,CENSUSBLOCK,"3012"
121257,CENSUSBLOCK,"3012"
121258,CENSUSBLOCK,"3012"
121259,CENSUSBLOCK,"3012"
121260,CENSUSBLOCK,"3012"
121261,CENSUSBLOCK,"3012"
121262,CENSUSBLOCK,"3013"
121263,CENSUSBLOCK,"3013"
121264,CENSUSBLOCK,"3013"
121265,CENSUSBLOCK,"3013"
121266,CENSUSBLOCK,"3013"
121267,CENSUSBLOCK,"3013"
121268,CENSUSBLOCK,"3013"
121269,CENSUSBLOCK,"3013"
121270,CENSUSBLOCK,"3013"
121271,CENSUSBLOCK,"3013"
121272,CENSUSBLOCK,"3013"
121273,CENSUSBLOCK,"3013"
121274,CENSUSBLOCK,"3013"
121275,CENSUSBLOCK,"3013"
121276,CENSUSBLOCK,"3013"
121277,CENSUSBLOCK,"3013"
121278,CENSUSBLOCK,"3013"
121279,CENSUSBLOCK,"3013"
121280,CENSUSBLOCK,"3013"
121281,CENSUSBLOCK,"3013"
121282,CENSUSBLOCK,"3013"
121283,CENSUSBLOCK,"3013"
121284,CENSUSBLOCK,"3013"
121285,CENSUSBLOCK,"3013"
121286,CENSUSBLOCK,"3013"
121287,CENSUSBLOCK,"3013"
121288,CENSUSBLOCK,"3014"
121289,CENSUSBLOCK,"3014"
121290,CENSUSBLOCK,"3014"
121291,CENSUSBLOCK,"3014"
121292,CENSUSBLOCK,"3014"
121293,CENSUSBLOCK,"3014"
121294,CENSUSBLOCK,"3014"
121295,CENSUSBLOCK,"3014"
121296,CENSUSBLOCK,"3014"
121297,CENSUSBLOCK,"3014"
121298,CENSUSBLOCK,"3014"
121299,CENSUSBLOCK,"3014"
121300,CENSUSBLOCK,"3014"
121301,CENSUSBLOCK,"3014"
121302,CENSUSBLOCK,"3014"
121303,CENSUSBLOCK,"3014"
121304,CENSUSBLOCK,"3014"
121305,CENSUSBLOCK,"3014"
121306,CENSUSBLOCK,"3014"
121307,CENSUSBLOCK,"3014"
121308,CENSUSBLOCK,"3014"
121309,CENSUSBLOCK,"3015"
121310,CENSUSBLOCK,"3015"
121311,CENSUSBLOCK,"3015"
121312,CENSUSBLOCK,"3015"
121313,CENSUSBLOCK,"3015"
121314,CENSUSBLOCK,"3015"
121315,CENSUSBLOCK,"3015"
121316,CENSUSBLOCK,"3015"
121317,CENSUSBLOCK,"3015"
121318,CENSUSBLOCK,"3015"
121319,CENSUSBLOCK,"3015"
121320,CENSUSBLOCK,"3015"
121321,CENSUSBLOCK,"3015"
121322,CENSUSBLOCK,"3015"
121323,CENSUSBLOCK,"3015"
121324,CENSUSBLOCK,"3015"
121325,CENSUSBLOCK,"3015"
121326,CENSUSBLOCK,"3016"
121327,CENSUSBLOCK,"3016"
121328,CENSUSBLOCK,"3016"
121329,CENSUSBLOCK,"3016"
121330,CENSUSBLOCK,"3016"
121331,CENSUSBLOCK,"3016"
121332,CENSUSBLOCK,"3016"
121333,CENSUSBLOCK,"3016"
121334,CENSUSBLOCK,"3016"
121335,CENSUSBLOCK,"3016"
121336,CENSUSBLOCK,"3016"
121337,CENSUSBLOCK,"3016"
121338,CENSUSBLOCK,"3016"
121158,CENSUSBLOCK,"3008"
121159,CENSUSBLOCK,"3008"
121160,CENSUSBLOCK,"3008"
121161,CENSUSBLOCK,"3008"
121162,CENSUSBLOCK,"3008"
121163,CENSUSBLOCK,"3008"
121164,CENSUSBLOCK,"3008"
121165,CENSUSBLOCK,"3008"
121166,CENSUSBLOCK,"3008"
121167,CENSUSBLOCK,"3008"
121168,CENSUSBLOCK,"3008"
121169,CENSUSBLOCK,"3008"
121170,CENSUSBLOCK,"3008"
121171,CENSUSBLOCK,"3008"
121172,CENSUSBLOCK,"3008"
121173,CENSUSBLOCK,"3008"
121174,CENSUSBLOCK,"3008"
121175,CENSUSBLOCK,"3008"
121176,CENSUSBLOCK,"3008"
121177,CENSUSBLOCK,"3008"
121178,CENSUSBLOCK,"3008"
121179,CENSUSBLOCK,"3008"
121180,CENSUSBLOCK,"3010"
121181,CENSUSBLOCK,"3010"
121182,CENSUSBLOCK,"3010"
121183,CENSUSBLOCK,"3010"
121184,CENSUSBLOCK,"3010"
121185,CENSUSBLOCK,"3010"
121186,CENSUSBLOCK,"3010"
121187,CENSUSBLOCK,"3011"
121188,CENSUSBLOCK,"3011"
121189,CENSUSBLOCK,"3011"
121190,CENSUSBLOCK,"3011"
121191,CENSUSBLOCK,"3011"
121192,CENSUSBLOCK,"3011"
121193,CENSUSBLOCK,"3011"
121194,CENSUSBLOCK,"3011"
121195,CENSUSBLOCK,"3011"
121196,CENSUSBLOCK,"3011"
121197,CENSUSBLOCK,"3011"
121198,CENSUSBLOCK,"3011"
121199,CENSUSBLOCK,"3011"
121200,CENSUSBLOCK,"3011"
121201,CENSUSBLOCK,"3011"
121202,CENSUSBLOCK,"3011"
121203,CENSUSBLOCK,"3011"
121204,CENSUSBLOCK,"3011"
121205,CENSUSBLOCK,"3011"
121206,CENSUSBLOCK,"3011"
121207,CENSUSBLOCK,"3011"
121208,CENSUSBLOCK,"3011"
121209,CENSUSBLOCK,"3011"
121210,CENSUSBLOCK,"3011"
121211,CENSUSBLOCK,"3011"
121212,CENSUSBLOCK,"3011"
121213,CENSUSBLOCK,"3011"
121214,CENSUSBLOCK,"3011"
121215,CENSUSBLOCK,"3011"
121216,CENSUSBLOCK,"3011"
121217,CENSUSBLOCK,"3011"
121218,CENSUSBLOCK,"3011"
121219,CENSUSBLOCK,"3011"
121220,CENSUSBLOCK,"3011"
121221,CENSUSBLOCK,"3011"
121222,CENSUSBLOCK,"3011"
121223,CENSUSBLOCK,"3011"
121224,CENSUSBLOCK,"3011"
121225,CENSUSBLOCK,"3011"
121226,CENSUSBLOCK,"3011"
121227,CENSUSBLOCK,"3011"
121228,CENSUSBLOCK,"3011"
121229,CENSUSBLOCK,"3012"
122671,CENSUSBLOCK,"1003"
122672,CENSUSBLOCK,"1000"
122673,CENSUSBLOCK,"1001"
122674,CENSUSBLOCK,"1006"
122675,CENSUSBLOCK,"1016"
122676,CENSUSBLOCK,"4003"
122677,CENSUSBLOCK,"4004"
122678,CENSUSBLOCK,"1005"
122679,CENSUSBLOCK,"2002"
122680,CENSUSBLOCK,"2003"
122681,CENSUSBLOCK,"1011"
122682,CENSUSBLOCK,"2000"
122683,CENSUSBLOCK,"1010"
122684,CENSUSBLOCK,"0002"
122685,CENSUSBLOCK,"0002"
122686,CENSUSBLOCK,"3003"
122687,CENSUSBLOCK,"1002"
122688,CENSUSBLOCK,"1000"
122689,CENSUSBLOCK,"1001"
122690,CENSUSBLOCK,"1024"
122500,CENSUSBLOCK,"6000"
122501,CENSUSBLOCK,"6000"
122502,CENSUSBLOCK,"6000"
122503,CENSUSBLOCK,"6000"
122504,CENSUSBLOCK,"6001"
122505,CENSUSBLOCK,"6001"
122506,CENSUSBLOCK,"6001"
122507,CENSUSBLOCK,"6001"
122508,CENSUSBLOCK,"6001"
122509,CENSUSBLOCK,"6001"
122510,CENSUSBLOCK,"6001"
122511,CENSUSBLOCK,"6001"
122512,CENSUSBLOCK,"6001"
122513,CENSUSBLOCK,"6001"
122514,CENSUSBLOCK,"6001"
122515,CENSUSBLOCK,"6002"
122516,CENSUSBLOCK,"6002"
122517,CENSUSBLOCK,"6002"
122518,CENSUSBLOCK,"6002"
122519,CENSUSBLOCK,"6002"
122520,CENSUSBLOCK,"6002"
122521,CENSUSBLOCK,"6002"
122522,CENSUSBLOCK,"6002"
122523,CENSUSBLOCK,"6002"
122524,CENSUSBLOCK,"6002"
122525,CENSUSBLOCK,"6003"
122526,CENSUSBLOCK,"6003"
122527,CENSUSBLOCK,"6003"
122528,CENSUSBLOCK,"6003"
122529,CENSUSBLOCK,"6003"
122530,CENSUSBLOCK,"6003"
122531,CENSUSBLOCK,"6003"
122532,CENSUSBLOCK,"6003"
122533,CENSUSBLOCK,"6003"
122534,CENSUSBLOCK,"6004"
122535,CENSUSBLOCK,"6004"
122536,CENSUSBLOCK,"6004"
122537,CENSUSBLOCK,"6004"
122538,CENSUSBLOCK,"6004"
122539,CENSUSBLOCK,"6004"
122540,CENSUSBLOCK,"6004"
122541,CENSUSBLOCK,"6004"
122542,CENSUSBLOCK,"6004"
122543,CENSUSBLOCK,"6005"
122544,CENSUSBLOCK,"6005"
122545,CENSUSBLOCK,"6005"
122546,CENSUSBLOCK,"6005"
122547,CENSUSBLOCK,"6005"
122548,CENSUSBLOCK,"6005"
122549,CENSUSBLOCK,"6005"
122550,CENSUSBLOCK,"6005"
122551,CENSUSBLOCK,"6005"
122552,CENSUSBLOCK,"6006"
122553,CENSUSBLOCK,"6006"
122554,CENSUSBLOCK,"6006"
122555,CENSUSBLOCK,"6006"
122556,CENSUSBLOCK,"6006"
122557,CENSUSBLOCK,"6006"
122558,CENSUSBLOCK,"6006"
122559,CENSUSBLOCK,"6006"
122560,CENSUSBLOCK,"6007"
122561,CENSUSBLOCK,"6007"
122562,CENSUSBLOCK,"6007"
122563,CENSUSBLOCK,"6007"
122564,CENSUSBLOCK,"6007"
122565,CENSUSBLOCK,"6007"
122566,CENSUSBLOCK,"6007"
122567,CENSUSBLOCK,"6007"
122568,CENSUSBLOCK,"6007"
122569,CENSUSBLOCK,"6008"
122570,CENSUSBLOCK,"6008"
122571,CENSUSBLOCK,"6008"
122572,CENSUSBLOCK,"6008"
122573,CENSUSBLOCK,"6008"
122574,CENSUSBLOCK,"6008"
122575,CENSUSBLOCK,"6008"
122576,CENSUSBLOCK,"6009"
122577,CENSUSBLOCK,"6009"
122578,CENSUSBLOCK,"6009"
122579,CENSUSBLOCK,"6009"
122580,CENSUSBLOCK,"6009"
122581,CENSUSBLOCK,"6010"
122582,CENSUSBLOCK,"6010"
122583,CENSUSBLOCK,"6010"
122584,CENSUSBLOCK,"6010"
122585,CENSUSBLOCK,"7004"
122586,CENSUSBLOCK,"7004"
122587,CENSUSBLOCK,"7004"
122588,CENSUSBLOCK,"7004"
122589,CENSUSBLOCK,"7004"
122590,CENSUSBLOCK,"7004"
122591,CENSUSBLOCK,"7005"
122592,CENSUSBLOCK,"7005"
122593,CENSUSBLOCK,"7005"
122594,CENSUSBLOCK,"7005"
122595,CENSUSBLOCK,"7006"
122596,CENSUSBLOCK,"7006"
122597,CENSUSBLOCK,"7006"
122598,CENSUSBLOCK,"7007"
122599,CENSUSBLOCK,"7007"
122600,CENSUSBLOCK,"7007"
122601,CENSUSBLOCK,"7007"
122388,CENSUSBLOCK,"5005"
122389,CENSUSBLOCK,"5006"
122390,CENSUSBLOCK,"5006"
122391,CENSUSBLOCK,"5006"
122392,CENSUSBLOCK,"5006"
122393,CENSUSBLOCK,"5006"
122394,CENSUSBLOCK,"5006"
122395,CENSUSBLOCK,"5006"
122396,CENSUSBLOCK,"5006"
122397,CENSUSBLOCK,"5006"
122398,CENSUSBLOCK,"5006"
122399,CENSUSBLOCK,"5006"
122400,CENSUSBLOCK,"5006"
122401,CENSUSBLOCK,"5006"
122402,CENSUSBLOCK,"5006"
122403,CENSUSBLOCK,"5006"
122404,CENSUSBLOCK,"5006"
122405,CENSUSBLOCK,"5006"
122406,CENSUSBLOCK,"5006"
122407,CENSUSBLOCK,"5007"
122408,CENSUSBLOCK,"5007"
122409,CENSUSBLOCK,"5007"
122410,CENSUSBLOCK,"5007"
122411,CENSUSBLOCK,"5007"
122412,CENSUSBLOCK,"5007"
122413,CENSUSBLOCK,"5007"
122414,CENSUSBLOCK,"5007"
122415,CENSUSBLOCK,"5007"
122416,CENSUSBLOCK,"5007"
